#CellList
#Coordinate Time=660813.7739741241
#Id(1) x(2) Volume(3) S(4) D(5) E(6) 3-Vel(7) rho0(8) eps(9) p(10) left(12) right(13) 
0 80.2875 0.5750000000000028 -7.260204553909048E-5 15.361532243013848 0.0 -1417.8672620130444 2.0719659110717205E36 0.0 0.0 0 1
1 80.86250000000001 0.5750000000000028 -7.334403560408891E-5 15.294326470911303 0.0 -1438.6518244575975 2.0629011858456605E36 0.0 0.0 1 2
2 81.4375 0.5749999999999886 -7.348896489496503E-5 15.198783276325713 0.0 -1450.556210169165 2.0500143045703754E36 0.0 0.0 2 3
3 82.01249999999999 0.5750000000000028 -7.395872266422914E-5 15.147615268883056 0.0 -1464.7597265589118 2.043112755591495E36 0.0 0.0 3 4
4 82.5875 0.5750000000000028 -7.417159717572348E-5 15.083707980767144 0.0 -1475.1995451708124 2.0344929304102757E36 0.0 0.0 4 5
5 83.1625 0.5750000000000028 -7.44660028091864E-5 15.035917525268115 0.0 -1485.7623956245773 2.0280469461746253E36 0.0 0.0 5 6
6 83.73750000000001 0.5750000000000028 -7.466005372797673E-5 14.989739597554768 0.0 -1494.2231632927594 2.021818459943133E36 0.0 0.0 6 7
7 84.3125 0.5749999999999886 -7.488290391085677E-5 14.949620369059549 0.0 -1502.7051268640512 2.0164071720253754E36 0.0 0.0 7 8
8 84.88749999999999 0.5750000000000028 -7.503386459017445E-5 14.908568394874532 0.0 -1509.880679407902 2.0108700752207373E36 0.0 0.0 8 9
9 85.4625 0.5750000000000028 -7.518457966605205E-5 14.87065395616401 0.0 -1516.770813597355 2.0057561696997045E36 0.0 0.0 9 10
10 86.0375 0.5750000000000028 -7.528519025540106E-5 14.833548024724086 0.0 -1522.599787925008 2.0007513157679E36 0.0 0.0 10 11
11 86.61250000000001 0.5750000000000028 -7.539468884278616E-5 14.800202862694093 0.0 -1528.249772160123 1.996253715011989E36 0.0 0.0 11 12
12 87.1875 0.5749999999999886 -7.545714086049472E-5 14.764582772921335 0.0 -1533.2056859517613 1.9914492716404974E36 0.0 0.0 12 13
13 87.76249999999999 0.5750000000000028 -7.550587972463385E-5 14.73082320735327 0.0 -1537.7120204716696 1.9868957760695296E36 0.0 0.0 13 14
14 88.3375 0.5750000000000028 -7.552145552982776E-5 14.696505424654362 0.0 -1541.6206781335006 1.9822669880832308E36 0.0 0.0 14 15
15 88.9125 0.5750000000000028 -7.55239324486846E-5 14.664482202585578 0.0 -1545.0378282439844 1.977947690799523E36 0.0 0.0 15 16
16 89.48750000000001 0.5750000000000028 -7.551323070812618E-5 14.635703245658473 0.0 -1547.8565554516772 1.974065980513908E36 0.0 0.0 16 17
17 90.0625 0.5749999999999886 -7.550991318208649E-5 14.608094191343808 0.0 -1550.713847946656 1.970342066878646E36 0.0 0.0 17 18
18 90.63749999999999 0.5750000000000028 -7.545625270867882E-5 14.576407627024027 0.0 -1552.9804319300088 1.966068178045684E36 0.0 0.0 18 19
19 91.2125 0.5750000000000028 -7.539993100549691E-5 14.545324509269394 0.0 -1555.137479898361 1.9618756821813672E36 0.0 0.0 19 20
20 91.7875 0.5750000000000028 -7.530849676822571E-5 14.515444439986144 0.0 -1556.449003258303 1.957845453686156E36 0.0 0.0 20 21
21 92.36250000000001 0.5750000000000028 -7.522915280078943E-5 14.487609759851452 0.0 -1557.7963662977788 1.954091107604471E36 0.0 0.0 21 22
22 92.9375 0.5749999999999886 -7.512607698644762E-5 14.460882151796577 0.0 -1558.5372219587762 1.9504860835809312E36 0.0 0.0 22 23
23 93.51249999999999 0.5750000000000028 -7.503053769132224E-5 14.43429286446082 0.0 -1559.4225168326238 1.9468997162779717E36 0.0 0.0 23 24
24 94.0875 0.5750000000000028 -7.488407305995613E-5 14.40486390890436 0.0 -1559.558081218662 1.9429303340739866E36 0.0 0.0 24 25
25 94.6625 0.5750000000000028 -7.470767904787189E-5 14.368142084653913 0.0 -1559.860946691175 1.937977288581154E36 0.0 0.0 25 26
26 95.23750000000001 0.5750000000000028 -7.447947767483537E-5 14.334372077158443 0.0 -1558.759824440103 1.9334223846015497E36 0.0 0.0 26 27
27 95.8125 0.5749999999999886 -7.427246403531814E-5 14.304353664212291 0.0 -1557.689339459047 1.9293734962911734E36 0.0 0.0 27 28
28 96.38749999999999 0.5750000000000028 -7.404370600495778E-5 14.277128634978034 0.0 -1555.8528867679079 1.9257013800199663E36 0.0 0.0 28 29
29 96.9625 0.5750000000000028 -7.383178208452101E-5 14.251364476005351 0.0 -1554.2044877631818 1.922226306161879E36 0.0 0.0 29 30
30 97.5375 0.5750000000000028 -7.357107517499869E-5 14.222735201778653 0.0 -1551.8338940697872 1.918364785102866E36 0.0 0.0 30 31
